variant,test_month,train_mode,top_n,band_rule,min_train_bets,tracks,worst_band_train,worst_band_train_pnl,band_excluded,test_bets,test_pnl,test_max_dd
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2023-09,expanding,2,exclude_worst_always,200,"Harlow,Romford",12-15,1175.107886028967,12-15,798,-93.2660046,-124.2380269
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2023-10,expanding,2,exclude_worst_always,200,"Harlow,Romford",12-15,1508.273168168967,12-15,712,-16.420863960000005,-95.4458091
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2023-11,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1598.3563104106365,10-12,702,185.70864531999996,-86.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2023-12,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1681.8912227106366,10-12,742,-319.79166344,-353.46910293999997
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-01,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1595.9779044106363,10-12,748,-32.96426918,-170.43439592000001
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-02,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1553.1929089106366,10-12,688,155.97175378,-31.736766520000003
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-03,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1586.7413848106366,10-12,868,-160.78088478,-260.32438579999996
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-04,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1678.6223610706363,10-12,704,107.16876757999998,-57.34352252
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-05,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1795.3403376506362,10-12,730,79.68831915999999,-53.06922308
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-06,expanding,2,exclude_worst_always,200,"Harlow,Romford",10-12,1652.6494620706364,10-12,778,107.77064264,-140.28319016
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-07,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,1823.5684387506362,10-12,720,22.03759036,-131.24565314
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-08,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,1895.1482355706364,10-12,624,138.3999229,-70.28393752
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-09,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2071.074108290636,10-12,660,-306.58400264,-332.78508396
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-10,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2030.6789900506365,10-12,632,47.08271407999999,-70.0132017
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-11,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2068.3890208289667,12-15,746,48.662377840000005,-99.24967002
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2024-12,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2002.161471708967,12-15,762,-191.51656021999997,-231.94231706
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-01,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,1997.873342388967,12-15,784,44.51548813999998,-88.3817272
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-02,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2077.146283368967,12-15,790,106.18890568000003,-118.51179078
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-03,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2023.3748296689673,12-15,834,-185.69136902000002,-251.00274516000002
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-04,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2075.348980568967,12-15,838,-44.25769014,-192.69211244
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-05,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2185.950495448967,12-15,882,-79.77383604000002,-195.67314058
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-06,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2226.0905492706365,10-12,756,-3.604574300000003,-86.52466908
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-07,expanding,2,exclude_worst_always,200,"Romford,Towcester",10-12,1183.9848006805828,10-12,784,-205.09443938000004,-321.01633512
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-08,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2186.365444690636,10-12,744,-37.74100950999999,-141.74524746999998
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-09,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2134.8357231889668,12-15,375,11.926822929999997,-89.95008185
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-10,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2086.496099408967,12-15,379,-38.17920775000002,-71.93156429999999
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-11,expanding,2,exclude_worst_always,200,"Romford,Harlow",12-15,2068.162684258967,12-15,336,-25.977654400000002,-46.34339908
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2025-12,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2074.0964583706364,10-12,337,-12.00477346,-48.583337990000004
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2026-01,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2046.0862377506362,10-12,362,12.649790100000004,-39.119130139999996
mode=expanding|topN=2|band=exclude_worst_always|minbets=200,2026-02,expanding,2,exclude_worst_always,200,"Romford,Harlow",10-12,2092.167644410636,10-12,337,130.80079859999998,-28.921622929999998
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-01,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,997.8009336360967,10-12,936,-95.557047921693,-158.5542498101998
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-02,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,993.5097175089643,10-12,766,136.94797179100715,-205.3116654143105
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-03,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1022.8985502052567,10-12,894,288.38338930931195,-122.2544984270283
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-04,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1010.0407308630513,10-12,930,361.1813904057493,-59.43359181058075
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-05,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1095.0577574760077,10-12,820,178.2140707387972,-48.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-06,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1125.536731606371,10-12,892,125.66773081387169,-103.15307941275962
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-07,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1166.3369539601229,10-12,978,35.918399358322844,-86.45779444138383
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-08,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1101.132935537506,10-12,860,175.15910412936077,-163.1785347086993
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-09,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1100.3467722704754,10-12,768,-36.16110993794389,-159.41353409242566
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-10,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1162.0652085155834,10-12,992,-110.12912261061825,-121.8848321940334
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-11,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1402.6066663364231,10-12,800,125.75274716223498,-146.6679134894116
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2022-12,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1435.873384554255,10-12,770,125.45379531333248,-102.64677644701383
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-01,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1424.8055979973383,10-12,846,-183.74028107511967,-198.55766477274435
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-02,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1418.1085383966633,12-15,842,169.74538067807663,-140.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-03,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1276.5989389689669,12-15,1012,41.32371262,-107.1072554
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-04,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1330.494764288967,12-15,1040,32.840444000000005,-189.11509524000002
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-05,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1435.5474648289673,12-15,1096,-34.94649617999997,-179.44559798
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-06,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1346.826567708967,12-15,966,178.68306694000006,-80.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-07,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1184.602521428967,12-15,820,-24.969019679999988,-111.46781430000001
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-08,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1276.6702295289672,12-15,790,-67.16421299999999,-118.4768224
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-09,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1175.107886028967,12-15,798,-93.2660046,-124.2380269
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-10,expanding,2,exclude_worst_always,500,"Harlow,Romford",12-15,1508.273168168967,12-15,712,-16.420863960000005,-95.4458091
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-11,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1598.3563104106365,10-12,702,185.70864531999996,-86.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2023-12,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1681.8912227106366,10-12,742,-319.79166344,-353.46910293999997
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-01,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1595.9779044106363,10-12,748,-32.96426918,-170.43439592000001
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-02,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1553.1929089106366,10-12,688,155.97175378,-31.736766520000003
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-03,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1586.7413848106366,10-12,868,-160.78088478,-260.32438579999996
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-04,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1678.6223610706363,10-12,704,107.16876757999998,-57.34352252
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-05,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1795.3403376506362,10-12,730,79.68831915999999,-53.06922308
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-06,expanding,2,exclude_worst_always,500,"Harlow,Romford",10-12,1652.6494620706364,10-12,778,107.77064264,-140.28319016
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-07,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,1823.5684387506362,10-12,720,22.03759036,-131.24565314
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-08,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,1895.1482355706364,10-12,624,138.3999229,-70.28393752
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-09,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2071.074108290636,10-12,660,-306.58400264,-332.78508396
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-10,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2030.6789900506365,10-12,632,47.08271407999999,-70.0132017
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-11,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2068.3890208289667,12-15,746,48.662377840000005,-99.24967002
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2024-12,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2002.161471708967,12-15,762,-191.51656021999997,-231.94231706
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-01,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,1997.873342388967,12-15,784,44.51548813999998,-88.3817272
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-02,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2077.146283368967,12-15,790,106.18890568000003,-118.51179078
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-03,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2023.3748296689673,12-15,834,-185.69136902000002,-251.00274516000002
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-04,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2075.348980568967,12-15,838,-44.25769014,-192.69211244
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-05,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2185.950495448967,12-15,882,-79.77383604000002,-195.67314058
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-06,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2226.0905492706365,10-12,756,-3.604574300000003,-86.52466908
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-07,expanding,2,exclude_worst_always,500,"Romford,Towcester",10-12,1183.9848006805828,10-12,784,-205.09443938000004,-321.01633512
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-08,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2186.365444690636,10-12,744,-37.74100950999999,-141.74524746999998
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-09,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2134.8357231889668,12-15,375,11.926822929999997,-89.95008185
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-10,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2086.496099408967,12-15,379,-38.17920775000002,-71.93156429999999
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-11,expanding,2,exclude_worst_always,500,"Romford,Harlow",12-15,2068.162684258967,12-15,336,-25.977654400000002,-46.34339908
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2025-12,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2074.0964583706364,10-12,337,-12.00477346,-48.583337990000004
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2026-01,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2046.0862377506362,10-12,362,12.649790100000004,-39.119130139999996
mode=expanding|topN=2|band=exclude_worst_always|minbets=500,2026-02,expanding,2,exclude_worst_always,500,"Romford,Harlow",10-12,2092.167644410636,10-12,337,130.80079859999998,-28.921622929999998
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-01,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,997.8009336360967,10-12,936,-95.557047921693,-158.5542498101998
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-02,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,993.5097175089643,10-12,766,136.94797179100715,-205.3116654143105
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-03,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1022.8985502052567,10-12,894,288.38338930931195,-122.2544984270283
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-04,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1010.0407308630513,10-12,930,361.1813904057493,-59.43359181058075
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-05,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1095.0577574760077,10-12,820,178.2140707387972,-48.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-06,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1125.536731606371,10-12,892,125.66773081387169,-103.15307941275962
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-07,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1166.3369539601229,10-12,978,35.918399358322844,-86.45779444138383
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-08,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1101.132935537506,10-12,860,175.15910412936077,-163.1785347086993
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-09,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1100.3467722704754,10-12,768,-36.16110993794389,-159.41353409242566
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-10,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1162.0652085155834,10-12,992,-110.12912261061825,-121.8848321940334
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-11,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1402.6066663364231,10-12,800,125.75274716223498,-146.6679134894116
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2022-12,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1435.873384554255,10-12,770,125.45379531333248,-102.64677644701383
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2023-01,expanding,2,exclude_worst_always,1000,"Harlow,Romford",10-12,1424.8055979973383,10-12,846,-183.74028107511967,-198.55766477274435
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2023-02,expanding,2,exclude_worst_always,1000,"Harlow,Romford",12-15,1418.1085383966633,12-15,842,169.74538067807663,-140.0
mode=expanding|topN=2|band=exclude_worst_always|minbets=1000,2023-03,expanding,2,exclude_worst_always,1000,"Harlow,Romford",12-15,1276.5989389689669,12-15,1012,41.32371262,-107.1072554
